,idf_weights
kenzo,6.959715848793402
kerala,6.959715848793402
keri,6.959715848793402
khvalyboga,6.959715848793402
kiarie,6.959715848793402
klingler,6.959715848793402
kichlu,6.959715848793402
kinetika,6.959715848793402
kingfish,6.959715848793402
kingmakers,6.959715848793402
kingsley,6.959715848793402
kingston,6.959715848793402
kingy,6.959715848793402
kink,6.959715848793402
kinnear,6.959715848793402
kinney,6.959715848793402
kipling,6.959715848793402
kipper,6.959715848793402
kirby,6.959715848793402
kiri,6.959715848793402
kirill,6.959715848793402
kirkley,6.959715848793402
kishore,6.959715848793402
kitten,6.959715848793402
klas,6.959715848793402
klein,6.959715848793402
kindest,6.959715848793402
kinder,6.959715848793402
kinda,6.959715848793402
kigali,6.959715848793402
kidd,6.959715848793402
kidjo,6.959715848793402
kidney,6.959715848793402
kidscape,6.959715848793402
kidulthood,6.959715848793402
kiefer,6.959715848793402
kiernan,6.959715848793402
kiev,6.959715848793402
kila,6.959715848793402
kimiko,6.959715848793402
kilkenny,6.959715848793402
killnet,6.959715848793402
killock,6.959715848793402
kilmer,6.959715848793402
kilograms,6.959715848793402
kilometres,6.959715848793402
kimberley,6.959715848793402
kime,6.959715848793402
langhorne,6.959715848793402
langlois,6.959715848793402
languish,6.959715848793402
lime,6.959715848793402
liberals,6.959715848793402
libertine,6.959715848793402
liberty,6.959715848793402
librarians,6.959715848793402
licensable,6.959715848793402
licht,6.959715848793402
lichtung,6.959715848793402
lick,6.959715848793402
lieu,6.959715848793402
liez,6.959715848793402
lifes,6.959715848793402
lifespans,6.959715848793402
lifestyles,6.959715848793402
lifetimes,6.959715848793402
ligament,6.959715848793402
lighthouse,6.959715848793402
lightsabers,6.959715848793402
likeable,6.959715848793402
likelihood,6.959715848793402
liberally,6.959715848793402
liberace,6.959715848793402
libbing,6.959715848793402
leukaemia,6.959715848793402
leporskaya,6.959715848793402
lesane,6.959715848793402
lesia,6.959715848793402
lesotho,6.959715848793402
lethal,6.959715848793402
letitia,6.959715848793402
letterbox,6.959715848793402
lettuce,6.959715848793402
levin,6.959715848793402
lib,6.959715848793402
lew,6.959715848793402
lewdness,6.959715848793402
lewn,6.959715848793402
lexicographer,6.959715848793402
lgbti,6.959715848793402
lgbtqa,6.959715848793402
liaise,6.959715848793402
liars,6.959715848793402
liliane,6.959715848793402
limestone,6.959715848793402
leopard,6.959715848793402
limitless,6.959715848793402
liszt,6.959715848793402
literal,6.959715848793402
lites,6.959715848793402
lithuanians,6.959715848793402
litigants,6.959715848793402
litres,6.959715848793402
litter,6.959715848793402
liu,6.959715848793402
liuta,6.959715848793402
livestreaming,6.959715848793402
livewire,6.959715848793402
livid,6.959715848793402
lizo,6.959715848793402
llandyfaelog,6.959715848793402
llangollen,6.959715848793402
llanrhaeadr,6.959715848793402
llantrisant,6.959715848793402
lldc,6.959715848793402
llp,6.959715848793402
lismore,6.959715848793402
lishman,6.959715848793402
lise,6.959715848793402
linington,6.959715848793402
limp,6.959715848793402
linchpin,6.959715848793402
lind,6.959715848793402
lindsey,6.959715848793402
lindström,6.959715848793402
linehan,6.959715848793402
lineker,6.959715848793402
linguistics,6.959715848793402
linn,6.959715848793402
liquor,6.959715848793402
linsey,6.959715848793402
linzer,6.959715848793402
lipman,6.959715848793402
liposuction,6.959715848793402
lippiness,6.959715848793402
lipps,6.959715848793402
liquid,6.959715848793402
liquidation,6.959715848793402
leopold,6.959715848793402
leo,6.959715848793402
lanko,6.959715848793402
lazy,6.959715848793402
laurel,6.959715848793402
lauri,6.959715848793402
lauro,6.959715848793402
lauryn,6.959715848793402
lauzen,6.959715848793402
lav,6.959715848793402
lavatories,6.959715848793402
lavatory,6.959715848793402
lavender,6.959715848793402
lavernock,6.959715848793402
laverty,6.959715848793402
lavishly,6.959715848793402
lawful,6.959715848793402
lawn,6.959715848793402
lawnmower,6.959715848793402
lawns,6.959715848793402
lax,6.959715848793402
layla,6.959715848793402
lazarus,6.959715848793402
laurance,6.959715848793402
lauper,6.959715848793402
laundry,6.959715848793402
lasses,6.959715848793402
lansdown,6.959715848793402
lapel,6.959715848793402
lara,6.959715848793402
laraib,6.959715848793402
larmer,6.959715848793402
laroi,6.959715848793402
lartigau,6.959715848793402
lasalle,6.959715848793402
latasha,6.959715848793402
laundrette,6.959715848793402
latch,6.959715848793402
latifah,6.959715848793402
latino,6.959715848793402
latte,6.959715848793402
latterly,6.959715848793402
laud,6.959715848793402
laughable,6.959715848793402
launchpad,6.959715848793402
lazenby,6.959715848793402
lb,6.959715848793402
lenska,6.959715848793402
lcd,6.959715848793402
ledger,6.959715848793402
leeming,6.959715848793402
lees,6.959715848793402
legalise,6.959715848793402
legg,6.959715848793402
legion,6.959715848793402
legions,6.959715848793402
legislative,6.959715848793402
legislator,6.959715848793402
legislatures,6.959715848793402
lego,6.959715848793402
leguizamo,6.959715848793402
lehman,6.959715848793402
leith,6.959715848793402
lemon,6.959715848793402
lemonade,6.959715848793402
lenard,6.959715848793402
lengthiest,6.959715848793402
lennox,6.959715848793402
ledge,6.959715848793402
lecter,6.959715848793402
leclerc,6.959715848793402
leaner,6.959715848793402
lea,6.959715848793402
leach,6.959715848793402
leaderboard,6.959715848793402
leadmill,6.959715848793402
leah,6.959715848793402
leahy,6.959715848793402
leam,6.959715848793402
leamington,6.959715848793402
leanne,6.959715848793402
leckwith,6.959715848793402
leapfrog,6.959715848793402
lear,6.959715848793402
leary,6.959715848793402
leaseholder,6.959715848793402
leaseholders,6.959715848793402
leash,6.959715848793402
leavesden,6.959715848793402
lebanon,6.959715848793402
mechanic,6.959715848793402
mechanics,6.959715848793402
keenly,6.959715848793402
nml,6.959715848793402
noirish,6.959715848793402
noize,6.959715848793402
nomadic,6.959715848793402
nomvete,6.959715848793402
nonfiction,6.959715848793402
nonsizi,6.959715848793402
noooo,6.959715848793402
noose,6.959715848793402
norbury,6.959715848793402
norden,6.959715848793402
normalcy,6.959715848793402
normalisation,6.959715848793402
norms,6.959715848793402
norse,6.959715848793402
northants,6.959715848793402
northop,6.959715848793402
northumbria,6.959715848793402
norwood,6.959715848793402
nostalgic,6.959715848793402
nmni,6.959715848793402
nmed,6.959715848793402
nashville,6.959715848793402
nkuna,6.959715848793402
nigo,6.959715848793402
nike,6.959715848793402
nikki,6.959715848793402
nikolai,6.959715848793402
nikolov,6.959715848793402
nilsen,6.959715848793402
nineties,6.959715848793402
ninety,6.959715848793402
nintendo,6.959715848793402
nip,6.959715848793402
nipple,6.959715848793402
nipples,6.959715848793402
niqab,6.959715848793402
nish,6.959715848793402
nisse,6.959715848793402
nitrate,6.959715848793402
nitty,6.959715848793402
njoku,6.959715848793402
nkosinathi,6.959715848793402
notary,6.959715848793402
notebook,6.959715848793402
notebooks,6.959715848793402
nothings,6.959715848793402
nuneaton,6.959715848793402
nunes,6.959715848793402
nursery,6.959715848793402
nut,6.959715848793402
nutshell,6.959715848793402
nwa,6.959715848793402
nwantiti,6.959715848793402
nwo,6.959715848793402
ny,6.959715848793402
nyc,6.959715848793402
nëither,6.959715848793402
ní,6.959715848793402
oa,6.959715848793402
oakham,6.959715848793402
oaks,6.959715848793402
oat,6.959715848793402
oath,6.959715848793402
obabinjo,6.959715848793402
obedience,6.959715848793402
numerically,6.959715848793402
numbness,6.959715848793402
numbingly,6.959715848793402
novella,6.959715848793402
noticeable,6.959715848793402
noticeably,6.959715848793402
notions,6.959715848793402
notoriously,6.959715848793402
notting,6.959715848793402
nourish,6.959715848793402
nova,6.959715848793402
novelists,6.959715848793402
novice,6.959715848793402
nuggets,6.959715848793402
novosibirsk,6.959715848793402
nspcc,6.959715848793402
nt,6.959715848793402
ntu,6.959715848793402
nuart,6.959715848793402
nub,6.959715848793402
nubya,6.959715848793402
nugent,6.959715848793402
nightmarish,6.959715848793402
nightmares,6.959715848793402
nightie,6.959715848793402
nephews,6.959715848793402
navrang,6.959715848793402
nayland,6.959715848793402
nazni,6.959715848793402
nct,6.959715848793402
neate,6.959715848793402
neath,6.959715848793402
neaves,6.959715848793402
necessitate,6.959715848793402
necklace,6.959715848793402
neckline,6.959715848793402
neckties,6.959715848793402
necropolis,6.959715848793402
necrosoft,6.959715848793402
needham,6.959715848793402
needlework,6.959715848793402
negligible,6.959715848793402
neighbourhoods,6.959715848793402
nemo,6.959715848793402
neoclassical,6.959715848793402
navigation,6.959715848793402
naveen,6.959715848793402
nave,6.959715848793402
nate,6.959715848793402
nass,6.959715848793402
nast,6.959715848793402
nastia,6.959715848793402
nat,6.959715848793402
natak,6.959715848793402
natal,6.959715848793402
natalia,6.959715848793402
natalya,6.959715848793402
nath,6.959715848793402
navarro,6.959715848793402
nathaniel,6.959715848793402
nationalistic,6.959715848793402
nationalists,6.959715848793402
nationals,6.959715848793402
nationwide,6.959715848793402
nato,6.959715848793402
naughtie,6.959715848793402
naval,6.959715848793402
neon,6.959715848793402
neptune,6.959715848793402
nigerians,6.959715848793402
nerd,6.959715848793402
newydd,6.959715848793402
nft,6.959715848793402
nguraiya,6.959715848793402
nhct,6.959715848793402
nhlapo,6.959715848793402
niall,6.959715848793402
niamh,6.959715848793402
nicely,6.959715848793402
nicer,6.959715848793402
nichola,6.959715848793402
nicholl,6.959715848793402
nicholls,6.959715848793402
nickelback,6.959715848793402
nicki,6.959715848793402
nicolas,6.959715848793402
nicosia,6.959715848793402
nicotine,6.959715848793402
niece,6.959715848793402
nielsen,6.959715848793402
newsreels,6.959715848793402
newsreader,6.959715848793402
newsquest,6.959715848793402
neurodiverse,6.959715848793402
nerdy,6.959715848793402
nervy,6.959715848793402
nessun,6.959715848793402
nest,6.959715848793402
netflixuk,6.959715848793402
neumann,6.959715848793402
neuro,6.959715848793402
neurodevelopmental,6.959715848793402
neurodiversity,6.959715848793402
newsflash,6.959715848793402
neurologist,6.959715848793402
newborn,6.959715848793402
newbridge,6.959715848793402
newcomers,6.959715848793402
newest,6.959715848793402
newfoundland,6.959715848793402
newsbab,6.959715848793402
newscaster,6.959715848793402
obeid,6.959715848793402
oberman,6.959715848793402
obese,6.959715848793402
osundairo,6.959715848793402
orientate,6.959715848793402
originality,6.959715848793402
orla,6.959715848793402
orme,6.959715848793402
ornament,6.959715848793402
orphanages,6.959715848793402
orpheus,6.959715848793402
orthopaedic,6.959715848793402
orzabal,6.959715848793402
oscarscheermoment,6.959715848793402
oscarsfanfavorite,6.959715848793402
oscarssowhite,6.959715848793402
oseman,6.959715848793402
osgerby,6.959715848793402
osha,6.959715848793402
oskido,6.959715848793402
ostensibly,6.959715848793402
ostinatos,6.959715848793402
ostrich,6.959715848793402
oriental,6.959715848793402
orielles,6.959715848793402
oricon,6.959715848793402
ordinarily,6.959715848793402
ora,6.959715848793402
oracene,6.959715848793402
oracle,6.959715848793402
orc,6.959715848793402
orca,6.959715848793402
orchard,6.959715848793402
orchestration,6.959715848793402
orcs,6.959715848793402
ordination,6.959715848793402
organs,6.959715848793402
ordinators,6.959715848793402
ordnance,6.959715848793402
orellana,6.959715848793402
orfhlaith,6.959715848793402
org,6.959715848793402
organic,6.959715848793402
organically,6.959715848793402
organizers,6.959715848793402
ostrovska,6.959715848793402
osundairos,6.959715848793402
optical,6.959715848793402
otherisation,6.959715848793402
outpace,6.959715848793402
outpatients,6.959715848793402
outperform,6.959715848793402
outrageously,6.959715848793402
outré,6.959715848793402
outsell,6.959715848793402
outsized,6.959715848793402
outsource,6.959715848793402
outspoken,6.959715848793402
outta,6.959715848793402
outtakes,6.959715848793402
outweigh,6.959715848793402
ovaries,6.959715848793402
ovations,6.959715848793402
ovens,6.959715848793402
overact,6.959715848793402
overarch,6.959715848793402
overboard,6.959715848793402
overburden,6.959715848793402
outlook,6.959715848793402
outlandish,6.959715848793402
outhouse,6.959715848793402
outages,6.959715848793402
otis,6.959715848793402
oto,6.959715848793402
ouch,6.959715848793402
ought,6.959715848793402
oumar,6.959715848793402
oup,6.959715848793402
oust,6.959715848793402
outage,6.959715848793402
outback,6.959715848793402
outfield,6.959715848793402
outbuilding,6.959715848793402
outbursts,6.959715848793402
outcomes,6.959715848793402
outdated,6.959715848793402
outdoors,6.959715848793402
outdoorsman,6.959715848793402
outer,6.959715848793402
outfall,6.959715848793402
opulent,6.959715848793402
oppressors,6.959715848793402
obituary,6.959715848793402
ogogo,6.959715848793402
octaves,6.959715848793402
oddly,6.959715848793402
oddness,6.959715848793402
odeon,6.959715848793402
odesa,6.959715848793402
odom,6.959715848793402
odsal,6.959715848793402
odudu,6.959715848793402
oe,6.959715848793402
offa,6.959715848793402
offenders,6.959715848793402
offline,6.959715848793402
offload,6.959715848793402
offord,6.959715848793402
offset,6.959715848793402
offshoot,6.959715848793402
offshore,6.959715848793402
offspring,6.959715848793402
ogden,6.959715848793402
oceans,6.959715848793402
occupiers,6.959715848793402
obstruct,6.959715848793402
obscene,6.959715848793402
objectification,6.959715848793402
objectionable,6.959715848793402
objections,6.959715848793402
objectively,6.959715848793402
obligate,6.959715848793402
obligations,6.959715848793402
obligatory,6.959715848793402
oblivion,6.959715848793402
observation,6.959715848793402
obstetricians,6.959715848793402
observers,6.959715848793402
obsession,6.959715848793402
obsessions,6.959715848793402
obsessive,6.959715848793402
obsolete,6.959715848793402
obstacle,6.959715848793402
obstacles,6.959715848793402
obstetrician,6.959715848793402
ogdon,6.959715848793402
ogre,6.959715848793402
opposites,6.959715848793402
ogunseyila,6.959715848793402
omkara,6.959715848793402
omniscient,6.959715848793402
omondi,6.959715848793402
onlookers,6.959715848793402
ons,6.959715848793402
onscreen,6.959715848793402
onset,6.959715848793402
onshore,6.959715848793402
ontario,6.959715848793402
onuka,6.959715848793402
oomph,6.959715848793402
oopsy,6.959715848793402
ooze,6.959715848793402
openness,6.959715848793402
operatic,6.959715848793402
operationally,6.959715848793402
operators,6.959715848793402
opine,6.959715848793402
opium,6.959715848793402
omissions,6.959715848793402
omission,6.959715848793402
oman,6.959715848793402
olabinjo,6.959715848793402
ohio,6.959715848793402
ohlund,6.959715848793402
okada,6.959715848793402
okai,6.959715848793402
okean,6.959715848793402
okri,6.959715848793402
oksana,6.959715848793402
ola,6.959715848793402
oladotun,6.959715848793402
omah,6.959715848793402
olaf,6.959715848793402
oldroyd,6.959715848793402
oleg,6.959715848793402
oleksandra,6.959715848793402
olesia,6.959715848793402
olive,6.959715848793402
olives,6.959715848793402
olusoga,6.959715848793402
nasib,6.959715848793402
nasa,6.959715848793402
medallion,6.959715848793402
minaj,6.959715848793402
minchin,6.959715848793402
mindblowing,6.959715848793402
minder,6.959715848793402
mindy,6.959715848793402
minefield,6.959715848793402
minelli,6.959715848793402
mineral,6.959715848793402
miners,6.959715848793402
ming,6.959715848793402
minimal,6.959715848793402
minimize,6.959715848793402
mininster,6.959715848793402
minions,6.959715848793402
ministerial,6.959715848793402
minnesota,6.959715848793402
minors,6.959715848793402
minotaur,6.959715848793402
mintel,6.959715848793402
minty,6.959715848793402
mincemeat,6.959715848793402
mimic,6.959715848793402
narrowboats,6.959715848793402
mime,6.959715848793402
midriff,6.959715848793402
midsomer,6.959715848793402
midtown,6.959715848793402
miff,6.959715848793402
migrant,6.959715848793402
migrate,6.959715848793402
migration,6.959715848793402
mikkelsen,6.959715848793402
mild,6.959715848793402
miley,6.959715848793402
militaristic,6.959715848793402
milky,6.959715848793402
millennials,6.959715848793402
millie,6.959715848793402
milliner,6.959715848793402
millionaire,6.959715848793402
milngavie,6.959715848793402
milo,6.959715848793402
milroy,6.959715848793402
minus,6.959715848793402
minutely,6.959715848793402
miraculous,6.959715848793402
mircus,6.959715848793402
misogynist,6.959715848793402
misplay,6.959715848793402
misrepresentation,6.959715848793402
misstep,6.959715848793402
missy,6.959715848793402
mist,6.959715848793402
mista,6.959715848793402
mitchells,6.959715848793402
miyashiro,6.959715848793402
